GEO_ID,NAME,S2801_C01_001E,S2801_C01_001M,S2801_C01_002E,S2801_C01_002M,S2801_C01_003E,S2801_C01_003M,S2801_C01_004E,S2801_C01_004M,S2801_C01_005E,S2801_C01_005M,S2801_C01_006E,S2801_C01_006M,S2801_C01_007E,S2801_C01_007M,S2801_C01_008E,S2801_C01_008M,S2801_C01_009E,S2801_C01_009M,S2801_C01_010E,S2801_C01_010M,S2801_C01_011E,S2801_C01_011M,S2801_C01_012E,S2801_C01_012M,S2801_C01_013E,S2801_C01_013M,S2801_C01_014E,S2801_C01_014M,S2801_C01_015E,S2801_C01_015M,S2801_C01_016E,S2801_C01_016M,S2801_C01_017E,S2801_C01_017M,S2801_C01_018E,S2801_C01_018M,S2801_C01_019E,S2801_C01_019M,S2801_C01_020E,S2801_C01_020M,S2801_C01_021E,S2801_C01_021M,S2801_C01_022E,S2801_C01_022M,S2801_C01_023E,S2801_C01_023M,S2801_C01_024E,S2801_C01_024M,S2801_C01_025E,S2801_C01_025M,S2801_C01_026E,S2801_C01_026M,S2801_C01_027E,S2801_C01_027M,S2801_C01_028E,S2801_C01_028M,S2801_C01_029E,S2801_C01_029M,S2801_C01_030E,S2801_C01_030M,S2801_C01_031E,S2801_C01_031M,S2801_C02_001E,S2801_C02_001M,S2801_C02_002E,S2801_C02_002M,S2801_C02_003E,S2801_C02_003M,S2801_C02_004E,S2801_C02_004M,S2801_C02_005E,S2801_C02_005M,S2801_C02_006E,S2801_C02_006M,S2801_C02_007E,S2801_C02_007M,S2801_C02_008E,S2801_C02_008M,S2801_C02_009E,S2801_C02_009M,S2801_C02_010E,S2801_C02_010M,S2801_C02_011E,S2801_C02_011M,S2801_C02_012E,S2801_C02_012M,S2801_C02_013E,S2801_C02_013M,S2801_C02_014E,S2801_C02_014M,S2801_C02_015E,S2801_C02_015M,S2801_C02_016E,S2801_C02_016M,S2801_C02_017E,S2801_C02_017M,S2801_C02_018E,S2801_C02_018M,S2801_C02_019E,S2801_C02_019M,S2801_C02_020E,S2801_C02_020M,S2801_C02_021E,S2801_C02_021M,S2801_C02_022E,S2801_C02_022M,S2801_C02_023E,S2801_C02_023M,S2801_C02_024E,S2801_C02_024M,S2801_C02_025E,S2801_C02_025M,S2801_C02_026E,S2801_C02_026M,S2801_C02_027E,S2801_C02_027M,S2801_C02_028E,S2801_C02_028M,S2801_C02_029E,S2801_C02_029M,S2801_C02_030E,S2801_C02_030M,S2801_C02_031E,S2801_C02_031M
1400000US31055007304,"Census Tract 73.04, Douglas County, Nebraska",599,47,556,55,523,57,69,30,460,53,14,13,370,45,0,10,23,21,0,10,43,28,519,62,11,12,508,63,342,50,9,11,489,60,18,15,80,44,35,18,0,10,13,13,22,17,224,43,11,12,155,42,58,40,340,46,0,10,340,46,0,10,(X),(X),92.8,4.6,87.3,6,11.5,4.8,76.8,6.7,2.3,2,61.8,5.8,0,3.7,3.8,3.5,0,3.7,7.2,4.6,86.6,7.2,1.8,1.9,84.8,7.4,57.1,7.4,1.5,1.8,81.6,6.9,3,2.4,13.4,7.2,(X),(X),0,41.7,37.1,33,62.9,33,(X),(X),4.9,5.3,69.2,16.3,25.9,15.8,(X),(X),0,6.4,100,6.4,0,6.4
1400000US31055007309,"Census Tract 73.09, Douglas County, Nebraska",1618,70,1579,77,1396,113,108,66,1411,101,74,54,1244,107,28,43,155,87,5,9,39,26,1522,81,0,10,1522,81,1144,112,96,51,1426,94,36,29,96,41,134,67,0,10,124,65,10,13,622,104,0,10,574,111,48,33,862,92,0,10,824,97,38,26,(X),(X),97.6,1.6,86.3,5.7,6.7,4.1,87.2,5.1,4.6,3.3,76.9,5.8,1.7,2.6,9.6,5.3,0.3,0.5,2.4,1.6,94.1,2.6,0,1.4,94.1,2.6,70.7,6.9,5.9,3.1,88.1,3.9,2.2,1.8,5.9,2.6,(X),(X),0,15.4,92.5,9.8,7.5,9.8,(X),(X),0,3.5,92.3,5.5,7.7,5.5,(X),(X),0,2.6,95.6,3.1,4.4,3.1
1400000US31055007310,"Census Tract 73.10, Douglas County, Nebraska",1094,68,1067,70,993,78,26,24,998,77,53,45,827,108,0,10,54,37,0,10,27,25,1078,70,0,10,1078,70,927,90,83,46,995,85,16,18,16,17,80,49,0,10,64,43,16,17,527,115,0,10,527,115,0,10,487,116,0,10,487,116,0,10,(X),(X),97.5,2.2,90.8,5.5,2.4,2.2,91.2,4,4.8,4,75.6,8.2,0,2,4.9,3.3,0,2,2.5,2.2,98.5,1.6,0,2,98.5,1.6,84.7,6.3,7.6,4.2,91,4.4,1.5,1.6,1.5,1.6,(X),(X),0,24.2,80,18.7,20,18.7,(X),(X),0,4.2,100,4.2,0,4.2,(X),(X),0,4.5,100,4.5,0,4.5
1400000US31055007311,"Census Tract 73.11, Douglas County, Nebraska",1272,82,1234,84,1037,126,40,32,1143,95,76,61,783,119,0,10,19,21,0,10,38,29,1066,103,0,10,1066,103,858,112,52,49,1014,107,31,28,206,88,227,96,0,10,146,70,81,69,476,122,0,10,394,115,82,56,569,107,0,10,526,105,43,51,(X),(X),97,2.3,81.5,9.3,3.1,2.6,89.9,3.8,6,4.8,61.6,9,0,1.8,1.5,1.7,0,1.8,3,2.3,83.8,6.7,0,1.8,83.8,6.7,67.5,8.5,4.1,3.9,79.7,6.9,2.4,2.1,16.2,6.7,(X),(X),0,9.4,64.3,22.9,35.7,22.9,(X),(X),0,4.6,82.8,10.8,17.2,10.8,(X),(X),0,3.9,92.4,8.8,7.6,8.8
1400000US31055007312,"Census Tract 73.12, Douglas County, Nebraska",898,59,755,75,635,78,79,28,612,82,81,48,435,67,0,10,47,34,0,10,143,61,639,81,6,8,633,81,477,81,78,35,549,80,18,16,259,79,178,53,6,8,116,45,56,38,533,75,0,10,334,65,199,74,187,51,0,10,183,52,4,7,(X),(X),84.1,6.7,70.7,7.9,8.8,3.2,68.2,8.6,9,5.3,48.4,7.4,0,2.5,5.2,3.8,0,2.5,15.9,6.7,71.2,8.3,0.7,1,70.5,8.3,53.1,8.9,8.7,3.9,61.1,8.4,2,1.8,28.8,8.3,(X),(X),3.4,5,65.2,17.8,31.5,17.8,(X),(X),0,4.1,62.7,11.5,37.3,11.5,(X),(X),0,11.3,97.9,4.1,2.1,4.1
1400000US31055007313,"Census Tract 73.13, Douglas County, Nebraska",3127,130,2846,193,2602,205,245,117,2496,201,100,94,2099,201,19,30,336,167,0,14,281,131,2727,194,17,26,2710,194,2143,236,182,81,2528,188,67,55,400,160,255,126,0,14,162,91,93,94,1219,194,17,26,950,214,252,118,1653,209,0,14,1598,216,55,58,(X),(X),91,4.3,83.2,5.4,7.8,3.7,79.8,5.3,3.2,3,67.1,5.6,0.6,0.9,10.7,5.3,0,0.7,9,4.3,87.2,5.1,0.5,0.8,86.7,5.1,68.5,6.7,5.8,2.5,80.8,5.5,2.1,1.8,12.8,5.1,(X),(X),0,8.4,63.5,28.7,36.5,28.7,(X),(X),1.4,2.1,77.9,9.9,20.7,9.9,(X),(X),0,1.3,96.7,3.5,3.3,3.5
1400000US31055007314,"Census Tract 73.14, Douglas County, Nebraska",1251,98,1243,99,1194,106,9,14,1148,108,33,39,1055,115,0,10,67,45,0,10,8,13,1214,106,0,10,1214,106,1035,127,29,27,1154,111,58,56,37,25,18,21,0,10,9,14,9,15,141,68,0,10,132,69,9,14,1092,117,0,10,1073,123,19,21,(X),(X),99.4,1,95.4,4.3,0.7,1.1,91.8,4.1,2.6,3.1,84.3,6.4,0,1.8,5.4,3.6,0,1.8,0.6,1,97,2.1,0,1.8,97,2.1,82.7,7.3,2.3,2.1,92.2,4.9,4.6,4.4,3,2.1,(X),(X),0,58.2,50,50,50,50,(X),(X),0,14.7,93.6,10.8,6.4,10.8,(X),(X),0,2,98.3,1.9,1.7,1.9
1400000US31055007315,"Census Tract 73.15, Douglas County, Nebraska",2049,83,2021,85,1885,139,101,53,1860,98,39,59,1619,131,17,19,145,102,0,10,28,27,1984,90,0,10,1984,90,1511,156,57,42,1886,104,51,46,65,42,74,48,0,10,74,48,0,10,678,129,0,10,630,128,48,38,1297,137,0,10,1280,140,17,19,(X),(X),98.6,1.3,92,4.7,4.9,2.6,90.8,3,1.9,2.9,79,5.7,0.8,0.9,7.1,5,0,1.1,1.4,1.3,96.8,2,0,1.1,96.8,2,73.7,6.7,2.8,2,92,3.6,2.5,2.2,3.2,2,(X),(X),0,25.8,100,25.8,0,25.8,(X),(X),0,3.3,92.9,5.5,7.1,5.5,(X),(X),0,1.7,98.7,1.5,1.3,1.5
1400000US31055007316,"Census Tract 73.16, Douglas County, Nebraska",1209,53,1197,55,1177,59,85,51,1073,72,9,13,978,81,0,10,81,63,0,10,12,18,1181,59,0,10,1181,59,997,79,29,23,1143,63,16,19,28,30,43,38,0,10,43,38,0,10,223,76,0,10,211,76,12,18,943,87,0,10,927,90,16,22,(X),(X),99,1.5,97.4,2.3,7,4.1,88.8,5.6,0.7,1.1,80.9,6.2,0,1.8,6.7,5.2,0,1.8,1,1.5,97.7,2.5,0,1.8,97.7,2.5,82.5,6,2.4,1.9,94.5,3,1.3,1.6,2.3,2.5,(X),(X),0,37.6,100,37.6,0,37.6,(X),(X),0,9.6,94.6,8.2,5.4,8.2,(X),(X),0,2.4,98.3,2.4,1.7,2.4
1400000US31055007317,"Census Tract 73.17, Douglas County, Nebraska",1787,85,1673,82,1596,87,72,33,1549,90,21,16,1335,106,2,4,128,67,0,10,114,38,1610,87,22,20,1588,88,1365,106,181,82,1257,106,100,52,177,57,109,54,3,5,85,59,21,15,636,125,2,3,522,118,112,41,1042,118,17,19,981,118,44,41,(X),(X),93.6,2,89.3,2.7,4,1.8,86.7,3.3,1.2,0.9,74.7,5.5,0.1,0.2,7.2,3.8,0,1.2,6.4,2,90.1,3.1,1.2,1.1,88.9,3,76.4,5.2,10.1,4.5,70.3,5.4,5.6,2.9,9.9,3.1,(X),(X),2.8,4.4,78,21.8,19.3,20.6,(X),(X),0.3,0.6,82.1,6.1,17.6,6.2,(X),(X),1.6,1.8,94.1,3.8,4.2,4
1400000US31055007318,"Census Tract 73.18, Douglas County, Nebraska",2340,131,2289,132,2204,124,184,88,2062,152,44,47,1842,141,4,6,135,65,0,14,51,31,2256,136,3,5,2253,137,1892,158,136,64,2076,137,112,56,84,40,95,45,0,14,70,39,25,18,482,117,0,14,473,117,9,9,1763,113,3,5,1710,112,50,35,(X),(X),97.8,1.3,94.2,2.7,7.9,3.8,88.1,4,1.9,2,78.7,4.7,0.2,0.2,5.8,2.7,0,1,2.2,1.3,96.4,1.7,0.1,0.2,96.3,1.8,80.9,4.3,5.8,2.6,88.7,3.6,4.8,2.3,3.6,1.7,(X),(X),0,20.9,73.7,17.2,26.3,17.2,(X),(X),0,4.6,98.1,2,1.9,2,(X),(X),0.2,0.3,97,2,2.8,1.9
1400000US31055007405,"Census Tract 74.05, Douglas County, Nebraska",548,26,540,27,524,30,25,16,488,34,13,14,463,37,3,4,27,29,0,10,8,11,517,39,7,10,510,39,409,45,8,11,484,44,34,22,31,26,14,12,0,10,14,12,0,10,84,34,7,10,62,28,15,20,450,40,0,10,434,42,16,16,(X),(X),98.5,2,95.6,3.2,4.6,2.9,89.1,4.9,2.4,2.5,84.5,5.2,0.5,0.8,4.9,5.3,0,4,1.5,2,94.3,4.9,1.3,1.9,93.1,5.2,74.6,8.2,1.5,1.9,88.3,6.4,6.2,4.1,5.7,4.9,(X),(X),0,65.9,100,65.9,0,65.9,(X),(X),8.3,12.2,73.8,22.8,17.9,21.8,(X),(X),0,4.9,96.4,3.6,3.6,3.6
1400000US31055007406,"Census Tract 74.06, Douglas County, Nebraska",2079,134,1883,167,1790,174,183,103,1700,172,51,48,1356,211,0,10,95,93,0,10,196,127,1801,168,0,10,1801,168,1633,177,204,93,1531,183,102,98,278,130,64,60,0,10,22,35,42,47,988,207,0,10,816,196,172,107,1027,172,0,10,963,177,64,57,(X),(X),90.6,6.1,86.1,7.1,8.8,4.9,81.8,6.7,2.5,2.3,65.2,9,0,1.1,4.6,4.5,0,1.1,9.4,6.1,86.6,6.2,0,1.1,86.6,6.2,78.5,6.9,9.8,4.4,73.6,7.8,4.9,4.7,13.4,6.2,(X),(X),0,28.9,34.4,48.7,65.6,48.7,(X),(X),0,2.2,82.6,10.1,17.4,10.1,(X),(X),0,2.2,93.8,5.6,6.2,5.6
1400000US31055007407,"Census Tract 74.07, Douglas County, Nebraska",1390,91,1310,95,1203,100,157,76,1051,117,65,58,968,136,19,22,11,18,0,10,80,56,1122,102,0,10,1122,102,783,97,60,39,1032,107,37,30,268,85,203,103,0,10,96,66,107,76,520,121,0,10,387,100,133,67,667,101,0,10,639,101,28,31,(X),(X),94.2,3.9,86.5,5.2,11.3,5.5,75.6,6.8,4.7,4.2,69.6,8.2,1.4,1.6,0.8,1.3,0,1.6,5.8,3.9,80.7,5.9,0,1.6,80.7,5.9,56.3,6.6,4.3,2.8,74.2,6.5,2.7,2.1,19.3,5.9,(X),(X),0,10.5,47.3,25.9,52.7,25.9,(X),(X),0,4.2,74.4,10.8,25.6,10.8,(X),(X),0,3.3,95.8,4.6,4.2,4.6
1400000US31055007408,"Census Tract 74.08, Douglas County, Nebraska",1955,57,1743,122,1582,116,302,107,1307,129,47,32,1157,130,33,29,51,40,0,10,212,118,1578,133,0,10,1578,133,1087,121,129,65,1419,146,1,7,377,129,332,104,0,10,193,77,139,84,1024,138,0,10,850,126,174,86,599,106,0,10,535,104,64,59,(X),(X),89.2,6,80.9,5.7,15.4,5.4,66.9,6.6,2.4,1.6,59.2,6.8,1.7,1.5,2.6,2.1,0,1.1,10.8,6,80.7,6.5,0,1.1,80.7,6.5,55.6,6.2,6.6,3.3,72.6,7.2,0.1,0.3,19.3,6.5,(X),(X),0,6.5,58.1,19,41.9,19,(X),(X),0,2.2,83,7.7,17,7.7,(X),(X),0,3.7,89.3,9.5,10.7,9.5
1400000US31055007409,"Census Tract 74.09, Douglas County, Nebraska",952,50,878,61,833,60,134,51,714,73,15,15,537,72,0,10,22,19,0,10,74,33,818,62,18,26,800,66,578,74,53,26,737,64,35,25,134,48,70,28,0,10,37,16,33,26,388,63,0,10,317,60,71,35,494,67,18,26,446,75,30,21,(X),(X),92.2,3.6,87.5,4.3,14.1,5.3,75,5.8,1.6,1.5,56.4,6.9,0,2.3,2.3,2,0,2.3,7.8,3.6,85.9,5,1.9,2.7,84,5.4,60.7,6.8,5.6,2.7,77.4,5.6,3.7,2.7,14.1,5,(X),(X),0,26.9,52.9,25.3,47.1,25.3,(X),(X),0,5.6,81.7,8.4,18.3,8.4,(X),(X),3.6,5.3,90.3,6.7,6.1,4.5
1400000US31055007424,"Census Tract 74.24, Douglas County, Nebraska",1413,79,1234,105,1057,121,79,38,1086,109,19,24,861,114,28,26,38,28,0,10,179,86,1129,121,5,8,1124,120,852,115,82,47,1030,131,19,23,284,111,217,78,5,8,114,56,98,75,680,117,0,10,520,107,160,80,516,111,0,10,490,114,26,26,(X),(X),87.3,6,74.8,7.7,5.6,2.7,76.9,6.2,1.3,1.7,60.9,8,2,1.9,2.7,2,0,1.6,12.7,6,79.9,7.6,0.4,0.6,79.5,7.6,60.3,7.8,5.8,3.3,72.9,8.4,1.3,1.6,20.1,7.6,(X),(X),2.3,3.9,52.5,26.3,45.2,26,(X),(X),0,3.3,76.5,10.4,23.5,10.4,(X),(X),0,4.3,95,5.1,5,5.1
1400000US31055007429,"Census Tract 74.29, Douglas County, Nebraska",1212,61,1161,68,1103,75,89,50,1032,71,32,49,867,90,0,10,42,36,0,10,51,38,1087,73,0,10,1087,73,831,90,25,25,1002,79,71,56,125,58,49,57,0,10,49,57,0,10,444,99,0,10,336,84,108,57,719,86,0,10,702,84,17,19,(X),(X),95.8,3.1,91,5.2,7.3,4.1,85.1,4.7,2.6,4,71.5,6.4,0,1.8,3.5,3,0,1.8,4.2,3.1,89.7,4.7,0,1.8,89.7,4.7,68.6,7.8,2.1,2,82.7,6.7,5.9,4.5,10.3,4.7,(X),(X),0,34.8,100,34.8,0,34.8,(X),(X),0,4.9,75.7,11.1,24.3,11.1,(X),(X),0,3.1,97.6,2.5,2.4,2.5
1400000US31055007431,"Census Tract 74.31, Douglas County, Nebraska",1823,46,1714,77,1606,96,121,64,1489,91,15,17,1291,116,55,62,85,56,9,13,109,60,1631,86,0,10,1631,86,1348,108,46,32,1568,85,53,32,192,71,140,85,0,10,66,69,74,59,528,96,0,10,458,93,70,37,1155,109,0,10,1107,112,48,37,(X),(X),94,3.3,88.1,4.6,6.6,3.5,81.7,4.5,0.8,0.9,70.8,6.1,3,3.4,4.7,3.1,0.5,0.7,6,3.3,89.5,3.9,0,1.2,89.5,3.9,73.9,5.5,2.5,1.7,86,4,2.9,1.8,10.5,3.9,(X),(X),0,14.8,47.1,37.4,52.9,37.4,(X),(X),0,4.2,86.7,6.8,13.3,6.8,(X),(X),0,1.9,95.8,3.1,4.2,3.1
1400000US31055007432,"Census Tract 74.32, Douglas County, Nebraska",1342,66,1238,92,1171,100,110,65,1056,104,19,23,843,124,19,23,102,70,0,10,104,62,1160,104,7,12,1153,106,935,122,125,65,1024,117,4,8,182,78,76,51,0,10,59,46,17,19,701,124,7,12,558,122,136,64,565,120,0,10,536,115,29,48,(X),(X),92.3,4.7,87.3,5.7,8.2,4.8,78.7,6.3,1.4,1.7,62.8,9,1.4,1.7,7.6,5.2,0,1.7,7.7,4.7,86.4,5.9,0.5,0.9,85.9,6,69.7,8.8,9.3,4.8,76.3,7.3,0.3,0.6,13.6,5.9,(X),(X),0,25.2,77.6,24.8,22.4,24.8,(X),(X),1,1.7,79.6,9.1,19.4,8.9,(X),(X),0,3.9,94.9,8.3,5.1,8.3
1400000US31055007433,"Census Tract 74.33, Douglas County, Nebraska",1769,90,1642,108,1530,100,121,56,1461,116,59,53,1195,147,7,12,60,41,0,10,127,65,1535,101,0,10,1535,101,1209,139,79,54,1399,107,116,80,234,86,216,80,0,10,123,61,93,57,897,125,0,10,770,120,127,64,656,104,0,10,642,104,14,17,(X),(X),92.8,3.6,86.5,4.1,6.8,3.2,82.6,4.5,3.3,3,67.6,7.1,0.4,0.7,3.4,2.3,0,1.3,7.2,3.6,86.8,4.6,0,1.3,86.8,4.6,68.3,7,4.5,3,79.1,6,6.6,4.4,13.2,4.6,(X),(X),0,9.9,56.9,20.8,43.1,20.8,(X),(X),0,2.5,85.8,6.7,14.2,6.7,(X),(X),0,3.4,97.9,2.5,2.1,2.5
1400000US31055007434,"Census Tract 74.34, Douglas County, Nebraska",1549,84,1323,104,1219,99,123,57,1162,115,60,53,864,117,8,13,71,46,0,10,226,99,1274,109,7,11,1267,110,946,138,107,61,1140,102,52,40,275,97,252,87,0,10,155,70,97,74,874,120,0,10,723,119,151,70,423,82,7,11,389,79,27,31,(X),(X),85.4,6.2,78.7,6.3,7.9,3.6,75,7.1,3.9,3.4,55.8,7.8,0.5,0.9,4.6,3,0,1.4,14.6,6.2,82.2,6.1,0.5,0.7,81.8,6.2,61.1,8.3,6.9,3.8,73.6,6.2,3.4,2.6,17.8,6.1,(X),(X),0,8.5,61.5,24.2,38.5,24.2,(X),(X),0,2.5,82.7,7.7,17.3,7.7,(X),(X),1.7,2.5,92,7.5,6.4,7.2
1400000US31055007435,"Census Tract 74.35, Douglas County, Nebraska",1326,46,1221,57,1118,74,135,47,975,83,17,26,861,93,41,34,11,18,0,10,105,48,1185,71,10,15,1175,71,853,97,52,46,1096,84,63,45,141,58,140,68,0,10,95,63,45,30,695,95,10,15,634,99,51,32,491,92,0,10,446,90,45,38,(X),(X),92.1,3.6,84.3,5.3,10.2,3.6,73.5,6.2,1.3,2,64.9,6.8,3.1,2.5,0.8,1.4,0,1.7,7.9,3.6,89.4,4.3,0.8,1.1,88.6,4.3,64.3,7.1,3.9,3.5,82.7,5.7,4.8,3.4,10.6,4.3,(X),(X),0,14.8,67.9,22.7,32.1,22.7,(X),(X),1.4,2.1,91.2,5.1,7.3,4.6,(X),(X),0,4.5,90.8,7.5,9.2,7.5
1400000US31055007436,"Census Tract 74.36, Douglas County, Nebraska",1966,105,1839,114,1527,129,268,101,1510,139,146,79,1182,154,13,20,64,38,0,10,127,73,1583,146,0,10,1583,146,1299,166,189,84,1384,155,16,19,383,133,420,128,0,10,307,117,113,84,966,145,0,10,806,141,160,80,580,132,0,10,470,109,110,77,(X),(X),93.5,3.7,77.7,5.9,13.6,5.1,76.8,5.9,7.4,4,60.1,7.1,0.7,1,3.3,1.9,0,1.1,6.5,3.7,80.5,6.6,0,1.1,80.5,6.6,66.1,7.9,9.6,4.3,70.4,7,0.8,0.9,19.5,6.6,(X),(X),0,5.2,73.1,18.4,26.9,18.4,(X),(X),0,2.3,83.4,7.9,16.6,7.9,(X),(X),0,3.8,81,11.5,19,11.5
1400000US31055007438,"Census Tract 74.38, Douglas County, Nebraska",839,48,697,70,660,69,58,28,608,61,6,9,529,63,6,9,34,26,0,10,142,56,692,69,5,7,687,69,586,62,21,14,657,68,15,13,147,56,31,22,0,10,20,19,11,11,317,53,5,7,191,55,121,54,491,58,0,10,476,59,15,13,(X),(X),83.1,6.6,78.7,6.6,6.9,3.3,72.5,6.1,0.7,1.1,63.1,6.4,0.7,1,4.1,3,0,2.6,16.9,6.6,82.5,6.6,0.6,0.8,81.9,6.6,69.8,6.2,2.5,1.7,78.3,6.6,1.8,1.6,17.5,6.6,(X),(X),0,44.3,64.5,32.4,35.5,32.4,(X),(X),1.6,2.2,60.3,15.3,38.2,15.4,(X),(X),0,4.5,96.9,2.6,3.1,2.6
1400000US31055007439,"Census Tract 74.39, Douglas County, Nebraska",1873,82,1837,85,1733,96,145,57,1594,93,23,25,1433,114,37,29,67,48,0,10,36,27,1722,103,0,10,1722,103,1500,99,153,58,1569,116,32,26,151,74,103,61,0,10,32,25,71,54,760,114,0,10,692,105,68,49,1010,102,0,10,998,102,12,18,(X),(X),98.1,1.4,92.5,3.1,7.7,3,85.1,4.3,1.2,1.3,76.5,5.1,2,1.6,3.6,2.6,0,1.2,1.9,1.4,91.9,3.9,0,1.2,91.9,3.9,80.1,4.4,8.2,3,83.8,5.4,1.7,1.4,8.1,3.9,(X),(X),0,19.5,31.1,24.1,68.9,24.1,(X),(X),0,2.9,91.1,6,8.9,6,(X),(X),0,2.2,98.8,1.8,1.2,1.8
1400000US31055007440,"Census Tract 74.40, Douglas County, Nebraska",1218,68,1168,73,950,94,56,37,1082,77,89,48,864,97,5,7,48,46,0,10,50,36,1155,72,5,7,1150,74,992,93,161,69,989,88,4,8,63,40,124,49,5,7,105,50,14,20,724,110,0,10,675,111,49,34,370,82,0,10,370,82,0,10,(X),(X),95.9,2.9,78,6.5,4.6,3,88.8,4.2,7.3,3.9,70.9,6.7,0.4,0.6,3.9,3.8,0,1.8,4.1,2.9,94.8,3.2,0.4,0.6,94.4,3.3,81.4,5.4,13.2,5.5,81.2,6.1,0.3,0.6,5.2,3.2,(X),(X),4,6.2,84.7,17.5,11.3,15.5,(X),(X),0,3.1,93.2,4.6,6.8,4.6,(X),(X),0,5.9,100,5.9,0,5.9
1400000US31055007441,"Census Tract 74.41, Douglas County, Nebraska",916,27,900,33,878,38,11,12,868,35,17,15,786,45,0,10,41,32,0,10,16,15,873,44,0,10,873,44,801,50,52,27,805,56,22,27,43,32,5,8,0,10,0,10,5,8,143,43,0,10,127,47,16,15,768,48,0,10,746,51,22,26,(X),(X),98.3,1.6,95.9,2.5,1.2,1.3,94.8,2.5,1.9,1.6,85.8,4.2,0,2.4,4.5,3.6,0,2.4,1.7,1.6,95.3,3.5,0,2.4,95.3,3.5,87.4,5,5.7,2.9,87.9,5,2.4,2.9,4.7,3.5,(X),(X),0,100,0,100,100,100,(X),(X),0,14.5,88.8,12,11.2,12,(X),(X),0,2.9,97.1,3.4,2.9,3.4
1400000US31055007442,"Census Tract 74.42, Douglas County, Nebraska",1728,74,1694,77,1596,95,132,62,1499,91,69,56,1200,141,0,10,145,64,0,10,34,26,1600,96,0,10,1600,96,1249,129,96,48,1467,100,101,54,128,74,98,50,0,10,98,50,0,10,472,106,0,10,404,93,68,59,1158,117,0,10,1098,117,60,53,(X),(X),98,1.5,92.4,4.6,7.6,3.6,86.7,4.2,4,3.2,69.4,7.4,0,1.3,8.4,3.7,0,1.3,2,1.5,92.6,4.3,0,1.3,92.6,4.3,72.3,6.5,5.6,2.7,84.9,4.8,5.8,3.1,7.4,4.3,(X),(X),0,20.3,100,20.3,0,20.3,(X),(X),0,4.7,85.6,11.6,14.4,11.6,(X),(X),0,1.9,94.8,4.5,5.2,4.5
1400000US31055007443,"Census Tract 74.43, Douglas County, Nebraska",1511,70,1461,70,1415,72,90,42,1337,80,9,16,1066,101,0,10,22,23,0,10,50,41,1405,77,17,18,1388,76,1162,106,103,66,1250,91,61,41,106,58,157,75,0,10,97,55,60,52,544,108,17,18,503,105,24,35,810,84,0,10,788,83,22,23,(X),(X),96.7,2.7,93.6,3.2,6,2.8,88.5,4.5,0.6,1,70.5,6.8,0,1.5,1.5,1.6,0,1.5,3.3,2.7,93,3.7,1.1,1.2,91.9,4,76.9,6.9,6.8,4.3,82.7,5.5,4,2.7,7,3.7,(X),(X),0,13.3,61.8,26.2,38.2,26.2,(X),(X),3.1,3.2,92.5,6.8,4.4,6.4,(X),(X),0,2.7,97.3,2.8,2.7,2.8
1400000US31055007444,"Census Tract 74.44, Douglas County, Nebraska",2606,179,2308,225,2087,253,74,50,2103,231,94,84,1466,264,45,52,114,96,0,10,298,153,2176,235,0,10,2176,235,1715,256,212,121,1923,251,117,71,430,193,361,151,0,10,184,93,177,114,1764,243,0,10,1511,250,253,154,481,155,0,10,481,155,0,10,(X),(X),88.6,5.8,80.1,7,2.8,1.9,80.7,6.4,3.6,3.3,56.3,9.3,1.7,2,4.4,3.7,0,0.9,11.4,5.8,83.5,7.2,0,0.9,83.5,7.2,65.8,8.4,8.1,4.6,73.8,8.3,4.5,2.8,16.5,7.2,(X),(X),0,6,51,19.7,49,19.7,(X),(X),0,1.3,85.7,8.3,14.3,8.3,(X),(X),0,4.6,100,4.6,0,4.6
1400000US31055007445,"Census Tract 74.45, Douglas County, Nebraska",1099,98,1059,103,889,111,90,48,937,100,81,74,736,104,10,16,40,26,0,10,40,30,972,112,0,10,972,112,700,111,62,38,899,108,19,21,127,76,168,81,0,10,135,78,33,30,431,118,0,10,347,116,84,78,500,80,0,10,490,80,10,15,(X),(X),96.4,2.8,80.9,9,8.2,4.3,85.3,5.4,7.4,6.5,67,9.8,0.9,1.5,3.6,2.4,0,2,3.6,2.8,88.4,6.8,0,2,88.4,6.8,63.7,9.5,5.6,3.3,81.8,7.7,1.7,1.9,11.6,6.8,(X),(X),0,12.5,80.4,17.7,19.6,17.7,(X),(X),0,5.1,80.5,17,19.5,17,(X),(X),0,4.4,98,3,2,3
1400000US31055007446,"Census Tract 74.46, Douglas County, Nebraska",1387,50,1369,50,1324,65,56,33,1280,60,0,10,1115,83,8,13,17,19,0,10,18,14,1359,55,0,10,1359,55,1195,73,82,40,1277,66,28,29,28,24,93,58,0,10,93,58,0,10,250,65,0,10,241,63,9,13,1044,78,0,10,1025,81,19,20,(X),(X),98.7,1,95.5,2.7,4,2.4,92.3,3.2,0,1.6,80.4,5.2,0.6,0.9,1.2,1.4,0,1.6,1.3,1,98,1.8,0,1.6,98,1.8,86.2,4.5,5.9,2.9,92.1,3,2,2.1,2,1.8,(X),(X),0,21.3,100,21.3,0,21.3,(X),(X),0,8.6,96.4,5.3,3.6,5.3,(X),(X),0,2.1,98.2,2,1.8,2
